"B_IBLOCK_ELEMENT.XML_ID";"ELEMENT_ID";"SECTION_ID";"Раздел";"Артикул";"Штрихкод";"Название";"Описание";"ТМ";"Страна бренда";"Производитель";"Страна производства";"Картинка";"Фото";"Цвет";"Размер";"Материал";"Вибрация";"Дист.управление";"Влагозащита";"Элементы питания";"Длина";"Рабочая длина";"Ширина изделия (см)";"Высота изделия (см)";"Диаметр";"Диаметр макс.";"Диаметр внутр.";"Нетто";"Брутто";"Д упак.";"Ш упак.";"В упак.";"Объем";"Срок годности";"Новинка";"Цена оптовая";"Цена клиента";"Остаток на складе";"Ссылка на товар"
"cb675bd7-60c1-11e3-b29b-001fd0683b97";"2580";"291";"Анальные стимуляторы/Eroticon";"31032";"4640012521719";"Анальный конус с пулькой, синий, 220 мм";"EROTICON® PYRAMID GELSУдобный для введения конус с шариками и вибрацией. Шарики различного диаметра бережно разработают мышцы ануса. Подойдёт как новичкам, так и более опытным пользователям.Характеристики: - Длина — 21,5 смРекомендуем использовать интимную смазку EROTICON®.";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/1ee/cb675bd7-60c1-11e3-b29b-001fd0683b97_3b4fe5a8-617d-11e3-9253-001f2951184b.jpeg";"https://www.xmarket.ru/upload/iblock/7f7/cb675bd7-60c1-11e3-b29b-001fd0683b97_f5c20179-0632-11e6-9319-001f2951184b.jpeg; https://www.xmarket.ru/upload/iblock/b2d/cb675bd7-60c1-11e3-b29b-001fd0683b97_f5c2017a-0632-11e6-9319-001f2951184b.jpeg; https://www.xmarket.ru/upload/iblock/2b5/cb675bd7-60c1-11e3-b29b-001fd0683b97_f5c2017b-0632-11e6-9319-001f2951184b.jpeg; https://www.xmarket.ru/upload/iblock/e05/cb675bd7-60c1-11e3-b29b-001fd0683b97_f5c20178-0632-11e6-9319-001f2951184b.jpeg";"Синий";"";"PVC";"Есть";"Нет";"";"3 шт., тип LR44";"21.5";"18.5";"2.9";"2.9";"0.9";"2.9";"";"0.053";"135";"30";"17";"5.9";"";"";"";"465.21";"465.21";"81";"https://www.xmarket.ru/catalog/eroticon/analnyy_konus_s_pulkoy_siniy_220_mm/"
"0997cf6e-6c65-11e3-9d47-0021918c8075";"3907";"291";"Анальные стимуляторы/Eroticon";"P3135M";"4640012520354";"Анальная пробка с ограничителем, серебряная, 155 мм";"Подробное описание:Металлический массажёр с шариками разного диаметра для комфортного проникновения и дополнительной стимуляции. Массажёр оснащён ручкой для удобного извлечения.Характеристики: - Длина — 15,5 см";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/fde/0997cf6e-6c65-11e3-9d47-0021918c8075_b319c229-898c-11e3-925f-001f2951184b.jpeg";"";"Серебряный";"";"Хирургическая сталь";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1322.65";"1322.65";"7";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_ogranichitelem_serebryanaya_155_mm/"
"72089635-1bde-11e4-840c-0021918c8075";"4126";"291";"Анальные стимуляторы/Eroticon";"P3134M-11";"4640012528282";"Анальная пробка с красным кристаллом, малая, серебряная, 27x70 мм";"Подробное описание:

Анальная пробка с шикарным стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и сделать приятный сюрприз для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гиппоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики: - Длина — 7 см; - Диаметр — 2,7 см; - Вес — 150 грамм.
";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/e2c/72089635-1bde-11e4-840c-0021918c8075_6f1d2cf5-1d6d-11e4-927c-001f2951184b.jpeg";"";"Серебряный";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"908.7";"908.7";"16";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_krasnym_kristallom_malaya_serebryanaya_27x70_mm/"
"7208961d-1bde-11e4-840c-0021918c8075";"4127";"291";"Анальные стимуляторы/Eroticon";"P3134M-12";"4640012528299";"Анальная пробка с розовым кристаллом, малая, серебряная, 27x70 мм";"Подробное описание:

Анальная пробка с шикарным стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и сделать приятный сюрприз для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гиппоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики:

 - Длина — 7 см;
 - Диаметр — 2,7 см;
 - Вес — 150 грамм.

";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/825/7208961d-1bde-11e4-840c-0021918c8075_6f1d2cef-1d6d-11e4-927c-001f2951184b.jpeg";"";"Серебряный";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"908.7";"908.7";"18";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_rozovym_kristallom_malaya_serebryanaya_27x70_mm/"
"ed46832e-aab2-11e3-83a3-0021918c8075";"4129";"291";"Анальные стимуляторы/Eroticon";"P3134M-02";"4640012520248";"Анальная пробка с рубиновым кристаллом, малая, серебряная, 27x70 мм";"Подробное описание:

Анальная пробка с шикарным стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и сделать приятный сюрприз для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гиппоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики:

 - Длина — 7 см;
 - Диаметр — 2,7 см;
 - Вес — 150 грамм.

";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/6df/ed46832e-aab2-11e3-83a3-0021918c8075_0c3f5833-b8cd-11e3-83b1-0021918c8075.jpeg";"";"Серебряный";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"908.7";"908.7";"15";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_rubinovym_kristallom_malaya_serebryanaya_27x70_mm/"
"ed468331-aab2-11e3-83a3-0021918c8075";"4131";"291";"Анальные стимуляторы/Eroticon";"P3134M-04";"4640012520255";"Анальная пробка с фиолетовым кристаллом, малая, серебряная, 27x70 мм";"Подробное описание:

Анальная пробка с шикарным стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и сделать приятный сюрприз для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гиппоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики:

 - Длина — 7 см;
 - Диаметр — 2,7 см;
 - Вес — 150 грамм.

";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/a1b/ed468331-aab2-11e3-83a3-0021918c8075_0c3f5834-b8cd-11e3-83b1-0021918c8075.jpeg";"";"Серебряный";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"908.7";"908.7";"18";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_fioletovym_kristallom_malaya_serebryanaya_27x70_mm/"
"0997cf68-6c65-11e3-9d47-0021918c8075";"4132";"291";"Анальные стимуляторы/Eroticon";"P3134M-05";"4640012520262";"Анальная пробка с изумрудным кристаллом, малая, серебряная, 27x70 мм";"Подробное описание:

Анальная пробка с шикарным стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и сделать приятный сюрприз для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гиппоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики:

 - Длина — 7 см;
 - Диаметр — 2,7 см;
 - Вес — 150 грамм.

";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/1d2/0997cf68-6c65-11e3-9d47-0021918c8075_b319c227-898c-11e3-925f-001f2951184b.jpeg";"";"Серебряный";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"908.7";"908.7";"16";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_izumrudnym_kristallom_malaya_serebryanaya_27x70_mm/"
"5a8b2be2-1bdd-11e4-840c-0021918c8075";"4133";"291";"Анальные стимуляторы/Eroticon";"P3134M-06";"4640012528329";"Анальная пробка с прозрачным кристаллом, малая, серебряная, 27x70 мм";"Подробное описание:Анальная пробка с шикарным стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и сделать приятный сюрприз для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гиппоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.Характеристики: - Длина — 7 см; - Диаметр — 2,7 см; - Вес — 150 грамм.";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/c55/5a8b2be2-1bdd-11e4-840c-0021918c8075_72089617-1bde-11e4-840c-0021918c8075.jpeg";"";"Серебряный";"";"Металл";"Нет";"Нет";"Да";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"908.7";"908.7";"17";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_prozrachnym_kristallom_malaya_serebryanaya_27x70_mm/"
"ed468334-aab2-11e3-83a3-0021918c8075";"4135";"291";"Анальные стимуляторы/Eroticon";"P3134M-09";"4640012526509";"Анальная пробка с синим кристаллом, малая, серебряная, 27x70 мм";"Подробное описание:

Анальная пробка с шикарным стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и сделать приятный сюрприз для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гиппоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики:

 - Длина — 7 см;
 - Диаметр — 2,7 см;
 - Вес — 150 грамм.

";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/b74/ed468334-aab2-11e3-83a3-0021918c8075_0c3f5835-b8cd-11e3-83b1-0021918c8075.jpeg";"";"Серебряный";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"908.7";"908.7";"13";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_sinim_kristallom_malaya_serebryanaya_27x70_mm/"
"ed468337-aab2-11e3-83a3-0021918c8075";"4136";"291";"Анальные стимуляторы/Eroticon";"P3136M";"4640012526516";"Анальный стимулятор с кольцом, 1 шарик, диаметр 45 мм";"Подробное описание:

Металлическтий анальный стимулятор с кольцом для пениса. Специальная форма позволяет легко ввести стимулятор в анус. Кольцо одевается на пенис, продлевают время эрекции.
Характеристики:
 - Диаметр кольца — 4,5 см.";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/0d1/ed468337-aab2-11e3-83a3-0021918c8075_0c3f5836-b8cd-11e3-83b1-0021918c8075.jpeg";"";"Серебряный";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1019.3";"1019.3";"15";"https://www.xmarket.ru/catalog/eroticon/analnyy_stimulyator_s_koltsom_1_sharik_diametr_45_mm/"
"73ae5db3-1bd4-11e4-840c-0021918c8075";"4213";"291";"Анальные стимуляторы/Eroticon";"P3243M-10";"4640012528602";"Анальная пробка с жёлтым кристаллом, золотая, 32x74 мм";"Подробное описание:

Анальная пробка с шикарным переливающимся стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и приятный подарок для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гипоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/225/73ae5db3-1bd4-11e4-840c-0021918c8075_628e2f11-1d66-11e4-927c-001f2951184b.jpeg";"https://www.xmarket.ru/upload/iblock/4ea/73ae5db3-1bd4-11e4-840c-0021918c8075_628e2f12-1d66-11e4-927c-001f2951184b.jpeg";"Золотой";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1298.67";"1298.67";"1";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_zhyeltym_kristallom_zolotaya_32x74_mm/"
"f7a7aa1d-1bd2-11e4-840c-0021918c8075";"4217";"291";"Анальные стимуляторы/Eroticon";"P3243M-02";"4640012528640";"Анальная пробка с рубиновым кристаллом, золотая, 32x74 мм";"Подробное описание:Анальная пробка с шикарным переливающимся стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и приятный подарок для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гипоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/3b7/f7a7aa1d-1bd2-11e4-840c-0021918c8075_628e2f32-1d66-11e4-927c-001f2951184b.jpeg";"https://www.xmarket.ru/upload/iblock/059/f7a7aa1d-1bd2-11e4-840c-0021918c8075_f36bce2c-1d6a-11e4-927c-001f2951184b.jpeg";"Золотой";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1298.67";"1298.67";"1";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_rubinovym_kristallom_zolotaya_32x74_mm/"
"f7a7aa35-1bd2-11e4-840c-0021918c8075";"4220";"291";"Анальные стимуляторы/Eroticon";"P3243M-05";"4640012528671";"Анальная пробка с изумрудным кристаллом, золотая, 32x74 мм";"Подробное описание:Анальная пробка с шикарным переливающимся стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и приятный подарок для партнера. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гипоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/b89/f7a7aa35-1bd2-11e4-840c-0021918c8075_8b72cf89-1d57-11e4-927c-001f2951184b.jpeg";"https://www.xmarket.ru/upload/iblock/d9c/f7a7aa35-1bd2-11e4-840c-0021918c8075_8b72cf8a-1d57-11e4-927c-001f2951184b.jpeg";"Золотой";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1298.67";"1298.67";"7";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_izumrudnym_kristallom_zolotaya_32x74_mm/"
"73ae5da7-1bd4-11e4-840c-0021918c8075";"4224";"291";"Анальные стимуляторы/Eroticon";"P3243M-09";"4640012528718";"Анальная пробка с синим кристаллом, золотая, 32x74 мм";"Подробное описание:Анальная пробка с шикарным переливающимся стразом на основании — это изящный способ разнообразить интимные моменты вашей близости и приятный подарок для партнера. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гипоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/88d/73ae5da7-1bd4-11e4-840c-0021918c8075_8b72cf7b-1d57-11e4-927c-001f2951184b.jpeg";"https://www.xmarket.ru/upload/iblock/c04/73ae5da7-1bd4-11e4-840c-0021918c8075_8b72cf7c-1d57-11e4-927c-001f2951184b.jpeg";"Золотой";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1298.67";"1298.67";"16";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_sinim_kristallom_zolotaya_32x74_mm/"
"ddae64b9-1c5d-11e4-840d-0021918c8075";"4226";"291";"Анальные стимуляторы/Eroticon";"P3245M";"4640012528732";"Анальная пробка с пушистым хвостом, большая, золотая, 45x80 мм";"Подробное описание:

Анальная пробка с шикарным хвостом — это изящный способ разнообразить интимные моменты вашей близости и приятный подарок для партнера. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гипоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики:

 - Длина пробки — 8 см;
 - Диаметр — 4,5 см.
";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/c8b/ddae64b9-1c5d-11e4-840d-0021918c8075_f6000f1e-1d78-11e4-927c-001f2951184b.jpeg";"";"Золотой";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1846.08";"1846.08";"1";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_pushistym_khvostom_bolshaya_zolotaya_45x80_mm/"
"6ec3d98b-1c64-11e4-840d-0021918c8075";"4227";"291";"Анальные стимуляторы/Eroticon";"P3246M";"4640012528749";"Малая пробка с пушистым хвостом, золотая, 35x70 мм";"Подробное описание:

Анальная пробка с шикарным хвостом — это изящный способ разнообразить интимные моменты вашей близости и приятный подарок для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гипоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики:

 - Длина пробки — 7 см;
 - Диаметр — 3,5 см.

";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/918/6ec3d98b-1c64-11e4-840d-0021918c8075_f6000f23-1d78-11e4-927c-001f2951184b.jpeg";"";"Золотой";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1349.63";"1349.63";"9";"https://www.xmarket.ru/catalog/eroticon/malaya_probka_s_pushistym_khvostom_zolotaya_35x70_mm/"
"6ec3d96d-1c64-11e4-840d-0021918c8075";"4230";"291";"Анальные стимуляторы/Eroticon";"P3249M";"4640012528770";"Малая пробка с пушистым хвостом, серебряная, 35x70 мм";"Подробное описание:Анальная пробка с шикарным хвостом — это изящный способ разнообразить интимные моменты вашей близости и приятный подарок для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гипоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.Характеристики: - Длина пробки — 7 см; - Диаметр — 3,5 см.";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/a7d/6ec3d96d-1c64-11e4-840d-0021918c8075_c78caefc-1de3-11e4-927c-001f2951184b.jpeg";"";"Серебряный";"";"Металл";"Нет";"Нет";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1196";"1196";"17";"https://www.xmarket.ru/catalog/eroticon/malaya_probka_s_pushistym_khvostom_serebryanaya_35x70_mm/"
"6ec3d95d-1c64-11e4-840d-0021918c8075";"4233";"291";"Анальные стимуляторы/Eroticon";"P3252M";"4640012527698";"Анальная пробка с пушистым хвостом, большая, серебряная, 45x120 мм";"Подробное описание:

Анальная пробка с шикарным хвостом — это изящный способ разнообразить интимные моменты вашей близости и приятный подарок для партнёра. Используется в качестве интимного украшения. Изготовлена из нержавеющей стали, не имеет запаха и является гипоаллергенной. Не вызывает раздражение или индивидуальную непереносимость материала.
Характеристики:

 - Длина пробки — 12 см;
 - Диаметр — 4,5 см.

";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/ed7/6ec3d95d-1c64-11e4-840d-0021918c8075_c78caf0b-1de3-11e4-927c-001f2951184b.jpeg";"";"Серебряный";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1508";"1508";"8";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_pushistym_khvostom_bolshaya_serebryanaya_45x120_mm/"
"07a4d7c5-d2e5-11e4-826c-0025ab5be2b1";"5519";"291";"Анальные стимуляторы/Eroticon";"P3268";"4640012529715";"Анальная пробка с белым хвостиком, золотая, длина хвоста 15 см, 27x70 мм";"Подробное описание:

Анальная пробка с очаровательным игривым хостиком создана для эротических игр в стиле Animal Play. Пробочка выполнена из гипоаллергенного металла. Для вашего удобства на основании пробки есть небольшой ограничитель, который позволяет контролировать глубину проникновения. Данная модель подходит для длительного ношения. Она обеспечивает непревзойденную стимуляцию и дарит массу приятных ощущений.
Характеристики:

 - Общая длина — 22 см;
 - Длина пробки — 7 см;
 - Диаметр пробки — 2,7 см.

";"Eroticon";"Россия";"X-Market Ltd.";"Китай";"https://www.xmarket.ru/upload/iblock/8f8/07a4d7c5-d2e5-11e4-826c-0025ab5be2b1_d45b51ec-e8ee-11e4-92a8-001f2951184b.jpeg";"";"Золотой";"";"Металл";"Нет";"";"";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"1401.4";"1401.4";"11";"https://www.xmarket.ru/catalog/eroticon/analnaya_probka_s_belym_khvostikom_zolotaya_dlina_khvosta_15_sm_27x70_mm/"
